24.0000010420303,1.87926898864756,0.25,35.5810607744345,1,0.2,1
24.0000010420303,1.87926898864756,0.25,35.5374388465417,1,0.4,1
24.0000010420303,1.87926898864756,0.25,35.493816918649,1,0.6,1
24.0000010420303,1.87926898864756,0.25,35.4501949907562,1,0.8,1
24.0000010420303,1.87926898864756,0.25,35.4065730628635,1,1,1
24.0000010420303,1.87926898864756,0.25,35.3629511349707,1,1.2,1
24.0000010420303,1.87926898864756,0.25,35.3193292070779,1,1.4,1
24.0026050684325,1.87926898864756,0.25,35.2757133962678,1,1.6,1
24.0026050684325,1.87926898864756,0.25,35.2320975854576,1,1.8,1
24.0026050684325,1.87926898864756,0.25,35.1884817746474,1,2,1
24.0026050684325,1.87926898864756,0.25,35.1448659638372,1,2.2,1
24.0026050684325,1.87926898864756,0.25,35.1012501530271,1,2.4,1
24.0441395656478,1.87926898864756,0.25,35.0577319103326,1,2.6,1
